Id;Latitude;Longitude;Type
165;51.0734674151221;3.56952732955624;BRIDGE
166;51.0734674151221;3.56952732955624;BRIDGE
167;51.091617507176;3.56386344832619;BRIDGE
168;51.091617507176;3.56386344832619;BRIDGE
169;51.0954166659578;3.56395942811456;BRIDGE
170;51.0954166659578;3.56395942811456;BRIDGE
171;51.0957151104524;3.56389207576755;LOCK
172;51.0957151104524;3.56389207576755;LOCK
173;51.1043738473156;3.56702548436311;BRIDGE
174;51.1043738473156;3.56702548436311;BRIDGE
175;51.1165287040942;3.57365861736702;BRIDGE
176;51.1165287040942;3.57365861736702;BRIDGE
177;51.129048224654;3.56366818745931;BRIDGE
178;51.129048224654;3.56366818745931;BRIDGE
179;51.1398869583845;3.5585055735142;BRIDGE
180;51.1398869583845;3.5585055735142;BRIDGE
181;51.1590808334714;3.54707530420148;BRIDGE
182;51.1590808334714;3.54707530420148;BRIDGE
183;51.1706136938447;3.53984689602252;BRIDGE
184;51.1706136938447;3.53984689602252;BRIDGE
185;51.1896355776655;3.52636384203194;BRIDGE
186;51.1896355776655;3.52636384203194;BRIDGE
187;51.2013671518538;3.51700321361202;BRIDGE
188;51.2013671518538;3.51700321361202;BRIDGE
189;51.2040079802088;3.5155004551734;BRIDGE
190;51.2040079802088;3.5155004551734;BRIDGE
191;51.2056298663749;3.5155520011784;BRIDGE
192;51.2056298663749;3.5155520011784;BRIDGE
193;50.9435738790673;3.14676240254223;BRIDGE
194;50.9435738790673;3.14676240254223;BRIDGE
195;50.9413420851188;3.16159048351211;BRIDGE
196;50.9413420851188;3.16159048351211;BRIDGE
197;50.9361121265815;3.17237678092481;BRIDGE
198;50.9361121265815;3.17237678092481;BRIDGE
199;50.931880724683;3.18113793835258;BRIDGE
200;50.931880724683;3.18113793835258;BRIDGE
201;50.9237771695751;3.21097351353888;BRIDGE
202;50.9237771695751;3.21097351353888;BRIDGE
203;50.9237570489546;3.21107909493955;BRIDGE
204;50.9237570489546;3.21107909493955;BRIDGE
205;50.9236820654245;3.21147256521582;BRIDGE
206;50.9236820654245;3.21147256521582;BRIDGE
207;50.9227572111506;3.21585683518489;BRIDGE
208;50.9227572111506;3.21585683518489;BRIDGE
209;50.9207259342703;3.23025053292803;BRIDGE
210;50.9207259342703;3.23025053292803;BRIDGE
211;50.9168319042316;3.25380866583634;BRIDGE
212;50.9168319042316;3.25380866583634;BRIDGE
213;50.9154768499258;3.26469938470968;BRIDGE
214;50.9154768499258;3.26469938470968;BRIDGE
215;50.9146469334661;3.27058942729603;BRIDGE
216;50.9146469334661;3.27058942729603;BRIDGE
217;50.9128574432955;3.2833824234539;BRIDGE
218;50.9128574432955;3.2833824234539;BRIDGE
219;50.9070060056092;3.32548092768816;BRIDGE
220;50.9070060056092;3.32548092768816;BRIDGE
221;50.8973818716066;3.34378750206795;LOCK
222;50.8973818716066;3.34378750206795;LOCK
223;50.8968626575907;3.34448954679703;BRIDGE
